"tradetype","districtofficecode","districtofficename","countryoforigin","countryoforiginname","countryofdestination","countryofdestinationname","tariff","statisticalunit","transportcode","transportcodedescription","yearmonth","calendaryear","section","sectionanddescription","chapter","chapteranddescription","tariffanddescription","statisticalquantity","customsvalue","worldregion"
"Imports","DFM","Cape Town Int Airport","GB","United Kingdom","ZA","South Africa","27129090","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129090 - Other","100","11946","EUROPE"
"Imports","DBN","Durban","TH","Thailand","ZA","South Africa","27129050","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129050 - Slack wax","170700","1039017","ASIA"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","75000","303024","ASIA"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27111390","KG","03","Road","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111390 - Other","523","870","AFRICA"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","650660","546846","EUROPE"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","19250","126262","ASIA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","20040","627233","EUROPE"
"Imports","DBN","Durban","ES","Spain","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","13000","203839","EUROPE"
"Imports","DBN","Durban","MG","Madagascar","ZA","South Africa","27011900","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","4460","2655","AFRICA"
"Imports","DBN","Durban","KR","South Korea","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","5402408","5551727","ASIA"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","245650.4","5425585","EUROPE"
"Imports","DBN","Durban","SA","Saudi Arabia","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","275061220","1180643906","ASIA"
"Imports","DFM","Cape Town Int Airport","GB","United Kingdom","ZA","South Africa","27101101","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101101 - Aviation spirit, as defined in Additional Note 1 (a)","300","11743","EUROPE"
"Imports","DBN","Durban","KR","South Korea","ZA","South Africa","27075000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27075000 - Other Aromatic Hydrocarbon Mixtures Of Which 65 Per Cent Or More By Volume (Including Losses) Distils At 250Â°c By The Astm D 86-Method","22200","357237","ASIA"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27011100","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011100 - Anthracite","1000","59215","ASIA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","792","6306","AMERICA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27075000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27075000 - Other Aromatic Hydrocarbon Mixtures Of Which 65 Per Cent Or More By Volume (Including Losses) Distils At 250Â°c By The Astm D 86-Method","1810","60441","AMERICA"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101160","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101160 - Transformer oil and cable oil","107880","1304061","ASIA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101101","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101101 - Aviation spirit, as defined in Additional Note 1 (a)","2874500","19700432","AMERICA"
"Imports","DBN","Durban","TR","Turkey","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","22357","164515","ASIA"
"Imports","CTN","Cape Town","IE","Ireland","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","140000","102523","EUROPE"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27101139","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101139 - Specified aliphatic hydrocarbon solvents, as defined in Additional Note 1 (ij), unmarked","425642","3058403","EUROPE"
"Imports","DBN","Durban","SE","Sweden","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","3879.69","118188","EUROPE"
"Imports","DBN","Durban","NG","Nigeria","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","131114000","589655008","AFRICA"
"Imports","FBB","Ficksburg Bridge","LS","Lesotho","ZA","South Africa","27050000","KG","03","Road","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27050000 - Coal Gas, Water Gas, Producer Gas And Similar Gases, Other Than Petroleum Gases And Other Gaseous Hydrocarbons","34","5397","AFRICA"
"Imports","FBB","Ficksburg Bridge","LS","Lesotho","ZA","South Africa","27101130","KG","03","Road","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","5006","56276","AFRICA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","78760","627001","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","23647.36","542526","EUROPE"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","55393.24","1294132","AMERICA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","279.3","11865","AMERICA"
"Imports","ELN","East London","DE","Germany","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","1530","33813","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","13324.81","416354","EUROPE"
"Imports","ELN","East London","BE","Belgium","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","180000","2090317","EUROPE"
"Imports","JHB","Johannesburg","AE","United Arab Emirates","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","6.7","89","ASIA"
"Imports","JHB","Johannesburg","AE","United Arab Emirates","ZA","South Africa","27129090","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129090 - Other","4.42","288","ASIA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","27393.22","751229","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","29990150","167304041","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","273060","2738325","EUROPE"
"Imports","JHB","Johannesburg","DE","Germany","ZA","South Africa","27112990","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27112990 - Other","259.2","19254","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27132000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27132000 - Petroleum Bitumen","16600","181804","EUROPE"
"Imports","JHB","Johannesburg","AE","United Arab Emirates","ZA","South Africa","27101155","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101155 - Base oils for prepared lubricating oil, manufactured by the refining of used oil or other used oil","148000","855991","ASIA"
"Imports","ELN","East London","DE","Germany","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","500000","5743419","EUROPE"
"Imports","CTN","Cape Town","GB","United Kingdom","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","37987711","197703825","EUROPE"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","45399","53518","AMERICA"
